id_encuestado,edad,region,zona,medio_informacion,interes_politica,confianza_instituciones,ingreso_hogar,participacion_anterior
102096,25,O'Higgins,Urbana,Prensa digital,7,44,1050000,Sí
104136,45,Biobío,Urbana,Radio,3,38,620000,No
104147,47,O'Higgins,Rural,Redes sociales,5,34,400000,Sí
103995,34,Coquimbo,Urbana,Prensa digital,9,41,480000,Sí
102311,26,Coquimbo,Urbana,Televisión,5,54,450000,Sí
103593,39,Metropolitana,Urbana,Redes sociales,10,37,1000000,No
102470,38,Metropolitana,Urbana,Redes sociales,6,28,630000,No
104561,62,Coquimbo,Urbana,Televisión,3,41,310000,Sí
104005,73,Valparaíso,Rural,Radio,1,33,1140000,Sí
101149,33,O'Higgins,Rural,Prensa digital,1,39,1050000,No
103676,69,Metropolitana,Urbana,Televisión,9,36,460000,Sí
100320,48,Metropolitana,Urbana,Televisión,3,63,810000,Sí
102143,79,Valparaíso,Urbana,Televisión,10,41,660000,Sí
104524,40,O'Higgins,Urbana,Televisión,8,36,1370000,No
101396,58,Maule,Urbana,Televisión,8,36,2250000,Sí
103437,,Metropolitana,Urbana,Televisión,8,0,420000,No
100932,60,Metropolitana,Urbana,Redes sociales,8,57,430000,Sí
100356,37,Metropolitana,Rural,Redes sociales,8,48,560000,Sí
102444,48,Maule,Urbana,Televisión,8,58,330000,No
104291,42,Metropolitana,Urbana,Prensa digital,6,23,340000,Sí
104062,43,Metropolitana,Rural,Redes sociales,2,31,830000,Sí
104898,32,Metropolitana,Urbana,Redes sociales,1,66,680000,Sí
104712,43,Maule,Urbana,Radio,4,12,1000000,Sí
102330,36,Biobío,Urbana,Prensa digital,4,36,650000,Sí
104074,56,Maule,Urbana,Radio,9,63,990000,Sí
102030,33,Maule,Urbana,Televisión,2,33,350000,Sí
103083,47,Metropolitana,Urbana,Redes sociales,7,51,1000000,No
102055,36,Valparaíso,Urbana,Radio,8,60,800000,No
101095,42,Maule,Urbana,Televisión,6,61,1130000,No
101807,54,Metropolitana,Urbana,Televisión,5,41,1070000,Sí
103738,32,Metropolitana,Urbana,Redes sociales,4,50,1090000,No
100033,71,Metropolitana,Urbana,Redes sociales,2,44,1000000,No
101501,52,Biobío,Urbana,Radio,7,74,2490000,Sí
102404,,Metropolitana,Urbana,Radio,3,18,540000,No
101776,40,Coquimbo,Urbana,Redes sociales,10,50,1490000,Sí
102760,54,Valparaíso,Urbana,Redes sociales,2,50,940000,No
101577,46,Coquimbo,Urbana,Prensa digital,3,67,420000,Sí
102602,56,Coquimbo,Urbana,Televisión,6,41,1090000,No
103683,20,O'Higgins,Urbana,Redes sociales,8,32,640000,Sí
103528,39,O'Higgins,Urbana,Prensa digital,8,17,400000,Sí
102326,22,Metropolitana,Urbana,Redes sociales,1,48,440000,Sí
103847,44,Metropolitana,Urbana,Redes sociales,1,49,1650000,Sí
103190,64,O'Higgins,Urbana,Televisión,2,63,280000,Sí
100584,40,Metropolitana,Urbana,Redes sociales,9,46,1410000,Sí
104762,64,Maule,Urbana,Redes sociales,10,62,1500000,Sí
103812,46,Coquimbo,Urbana,Televisión,6,88,1040000,No
101685,35,Valparaíso,Rural,Prensa digital,4,60,410000,No
104528,54,Metropolitana,Urbana,Radio,3,28,300000,Sí
103344,62,Metropolitana,Urbana,Televisión,8,71,1130000,Sí
102826,67,Maule,Urbana,Prensa digital,3,31,750000,Sí
102388,46,Valparaíso,Urbana,Prensa digital,2,52,700000,No
100654,56,Metropolitana,Urbana,Redes sociales,10,59,1260000,Sí
103319,66,Maule,Urbana,Prensa digital,4,32,860000,No
103678,37,Metropolitana,Rural,Televisión,2,29,570000,No
104663,36,O'Higgins,Urbana,Televisión,6,65,490000,No
102869,71,metropolitana,Urbana,Radio,10,49,620000,Sí
100623,66,Valparaíso,Urbana,Prensa digital,8,44,830000,Sí
100967,,O'Higgins,Urbana,Redes sociales,10,62,420000,Sí
100864,49,Coquimbo,Urbana,Radio,6,32,2520000,Sí
102011,55,Metropolitana,Rural,Prensa digital,3,22,1000000,Sí
100771,66,Metropolitana,Rural,Redes sociales,5,16,510000,Sí
102090,51,Metropolitana,Urbana,Televisión,4,36,2210000,No
104331,,Biobío,Urbana,Redes sociales,2,50,510000,Sí
101997,77,Valparaíso,Urbana,Prensa digital,1,34,740000,Sí
102723,55,O'Higgins,Urbana,Redes sociales,6,68,520000,Sí
103896,47,Biobío,Rural,Redes sociales,4,56,840000,Sí
100162,41,Maule,Rural,Prensa digital,7,30,1960000,Sí
100661,44,Biobío,Urbana,Televisión,5,58,1250000,No
100155,45,O'Higgins,Urbana,Televisión,6,53,890000,Sí
101964,47,Metropolitana,Urbana,Prensa digital,3,14,750000,Sí
104199,37,Biobío,Urbana,Prensa digital,9,54,1150000,No
104366,39,Metropolitana,Urbana,Redes sociales,2,64,560000,No
101874,46,Metropolitana,Urbana,Televisión,2,30,620000,No
102106,54,Metropolitana,Rural,Prensa digital,2,67,1610000,No
101635,30,Coquimbo,Urbana,Prensa digital,9,68,2050000,No
101151,,Metropolitana,Rural,Prensa digital,9,45,720000,Sí
101858,,O'Higgins,Urbana,Televisión,7,35,430000,Sí
100077,66,O'Higgins,Urbana,Televisión,10,77,280000,Sí
100594,58,Metropolitana,Urbana,Prensa digital,6,37,280000,No
102269,49,Metropolitana,Rural,Redes sociales,1,55,860000,No
101923,47,Metropolitana,Urbana,Redes sociales,3,65,410000,Sí
100497,32,Metropolitana,Urbana,Televisión,6,19,1440000,Sí
104409,58,Maule,Urbana,Redes sociales,6,64,3200000,Sí
101788,45,Metropolitana,Rural,Televisión,2,38,720000,No
102684,21,Metropolitana,Urbana,Prensa digital,8,65,650000,Sí
101627,69,Metropolitana,Rural,Redes sociales,8,49,940000,No
103997,68,Metropolitana,Urbana,Prensa digital,9,64,960000,Sí
100597,46,Maule,Urbana,Televisión,5,51,350000,Sí
100248,32,Coquimbo,Rural,Televisión,2,54,320000,No
102000,50,Metropolitana,Urbana,Televisión,6,75,460000,No
101284,63,Coquimbo,Urbana,Televisión,3,46,640000,No
104849,69,COQUIMBO,Urbana,Radio,6,27,1220000,Sí
103064,39,Metropolitana,Urbana,Redes sociales,9,30,390000,No
101508,43,Biobío,Urbana,Radio,10,55,490000,No
100977,28,Metropolitana,Urbana,Televisión,9,18,810000,No
103800,18,Metropolitana,Urbana,Redes sociales,7,61,380000,No
103088,66,Coquimbo,Rural,Redes sociales,2,46,610000,Sí
100896,47,Metropolitana,Rural,Televisión,5,47,980000,Sí
102772,50,Metropolitana,Rural,Televisión,7,36,560000,Sí
102613,28,Metropolitana,Urbana,Radio,4,30,450000,Sí
100245,55,Metropolitana,Urbana,Redes sociales,8,36,850000,No
102291,61,Coquimbo,Urbana,Redes sociales,2,57,830000,No
100666,65,Metropolitana,Urbana,Televisión,1,48,1300000,No
103347,72,Biobío,Urbana,Televisión,8,56,890000,Sí
104554,39,Metropolitana,Urbana,Televisión,3,24,280000,Sí
100476,43,Coquimbo,Urbana,Prensa digital,7,59,1960000,No
101378,47,Biobío,Urbana,Redes sociales,7,55,540000,Sí
100341,76,Maule,Urbana,Redes sociales,9,94,720000,No
100164,29,Metropolitana,Urbana,Televisión,5,27,560000,Sí
103225,38,O'Higgins,Urbana,Prensa digital,9,58,410000,Sí
103694,49,Metropolitana,Urbana,Prensa digital,4,40,1220000,No
104297,34,Metropolitana,Urbana,Televisión,9,63,1090000,Sí
103863,40,Metropolitana,Urbana,Radio,1,6,710000,Sí
103377,47,Metropolitana,Rural,Televisión,4,54,590000,No
102193,59,Biobío,Urbana,Radio,9,18,840000,Sí
100888,76,Maule,Urbana,Televisión,3,46,750000,Sí
101161,48,Metropolitana,Urbana,Televisión,5,21,870000,Sí
103836,41,Coquimbo,Urbana,Redes sociales,8,58,770000,Sí
101674,35,Metropolitana,Urbana,Prensa digital,5,8,750000,No
100250,31,O'Higgins,Urbana,Radio,10,67,310000,Sí
101537,48,Maule,Urbana,Televisión,5,43,280000,Sí
104019,49,Metropolitana,Urbana,Televisión,6,45,620000,Sí
101619,21,Maule,Urbana,Televisión,6,20,560000,Sí
102955,,Valparaíso,Urbana,Televisión,6,57,1640000,Sí
103482,69,Valparaíso,Urbana,Prensa digital,5,54,710000,No
103337,45,Maule,Urbana,Redes sociales,3,48,300000,Sí
104216,51,Maule,Urbana,Televisión,10,32,760000,Sí
102050,75,Metropolitana,Urbana,Prensa digital,6,17,970000,Sí
100474,27,Biobío,Urbana,Prensa digital,2,33,1700000,Sí
104101,58,Metropolitana,Urbana,Radio,5,35,490000,Sí
104459,34,O'Higgins,Urbana,Redes sociales,8,44,330000,No
104910,29,Metropolitana,Rural,Televisión,2,49,460000,No
104704,53,Valparaíso,Rural,Televisión,2,54,510000,No
101296,42,Metropolitana,Rural,Prensa digital,8,49,850000,No
100770,75,Metropolitana,Urbana,Televisión,7,46,1240000,Sí
103839,18,Metropolitana,Urbana,Televisión,1,56,900000,Sí
104386,18,Coquimbo,Urbana,Televisión,2,78,1060000,No
104735,37,Metropolitana,Urbana,Radio,8,29,320000,Sí
101811,62,Biobío,Rural,Prensa digital,2,32,380000,Sí
104093,53,Maule,Urbana,Redes sociales,4,42,530000,No
100899,71,Biobío,Urbana,Redes sociales,3,40,280000,Sí
100237,42,Metropolitana,Urbana,Prensa digital,8,59,280000,Sí
103500,42,O'Higgins,Urbana,Televisión,1,69,2980000,Sí
102647,65,Biobío,Urbana,Televisión,6,60,660000,No
104726,52,Valparaíso,Urbana,Televisión,4,35,410000,Sí
100403,33,O'Higgins,Rural,Redes sociales,8,58,1550000,Sí
103523,31,Metropolitana,Rural,Redes sociales,8,44,420000,Sí
101023,36,Maule,Urbana,Redes sociales,5,77,550000,No
104897,55,Biobío,Urbana,Prensa digital,8,59,520000,No
100323,30,Valparaíso,Urbana,Televisión,4,76,410000,Sí
100583,25,Valparaíso,Urbana,Redes sociales,9,25,1170000,Sí
103580,46,Valparaíso,Urbana,Televisión,9,10,550000,Sí
103506,38,Coquimbo,Urbana,Televisión,5,63,610000,No
103001,60,Biobío,Urbana,Prensa digital,10,67,560000,Sí
103870,53,Metropolitana,Rural,Radio,10,15,1120000,Sí
102568,43,Metropolitana,Rural,Redes sociales,2,71,1030000,Sí
101959,50,Maule,Urbana,Redes sociales,7,69,350000,Sí
103819,51,O'Higgins,Urbana,Redes sociales,6,69,510000,Sí
100670,70,Valparaíso,Urbana,Prensa digital,8,58,760000,Sí
101159,79,Metropolitana,Urbana,Redes sociales,7,50,1500000,Sí
104559,66,O'Higgins,Urbana,Redes sociales,8,45,330000,Sí
100817,37,Metropolitana,Rural,Redes sociales,6,59,1330000,No
102906,45,Maule,Urbana,Redes sociales,8,60,280000,Sí
101175,40,Valparaíso,Urbana,Redes sociales,8,47,1980000,No
103908,46,Metropolitana,Rural,Prensa digital,8,51,840000,Sí
101910,40,Biobío,Urbana,Televisión,4,63,870000,Sí
104820,29,Coquimbo,Urbana,Redes sociales,6,76,280000,Sí
101877,51,Maule,Urbana,Redes sociales,4,23,510000,Sí
103354,60,Coquimbo,Urbana,Redes sociales,2,43,650000,Sí
100017,24,Maule,Urbana,Televisión,7,47,490000,Sí
102552,60,Metropolitana,Urbana,Redes sociales,10,66,890000,Sí
104075,54,Coquimbo,Urbana,Televisión,2,73,1020000,Sí
101661,68,Valparaíso,Urbana,Prensa digital,2,30,980000,Sí
100502,32,Coquimbo,Urbana,Redes sociales,6,62,810000,No
104650,72,Metropolitana,Urbana,Prensa digital,9,26,1070000,Sí
102279,60,O'Higgins,Urbana,Redes sociales,4,54,750000,Sí
103965,76,Valparaíso,Urbana,Redes sociales,9,55,810000,Sí
100043,71,O'Higgins,Urbana,Prensa digital,5,23,1940000,Sí
103248,35,Metropolitana,Urbana,Televisión,3,18,440000,No
101018,55,Coquimbo,Urbana,Radio,5,76,990000,Sí
104109,36,Valparaíso,Urbana,Redes sociales,10,33,280000,Sí
100212,40,Metropolitana,Urbana,Redes sociales,4,41,3240000,Sí
103250,41,Biobío,Urbana,Radio,10,65,1350000,Sí
103268,63,Valparaíso,Urbana,Prensa digital,5,43,690000,Sí
103728,50,Metropolitana,Urbana,Televisión,3,41,1300000,Sí
103967,40,Metropolitana,Rural,Prensa digital,5,39,890000,Sí
102695,56,Biobío,Urbana,Redes sociales,3,71,1310000,Sí
104384,36,Valparaíso,Urbana,Radio,8,50,540000,Sí
104424,69,Metropolitana,Urbana,Redes sociales,4,60,390000,Sí
100222,35,Metropolitana,Urbana,Redes sociales,8,14,510000,Sí
100887,42,Valparaíso,Urbana,Redes sociales,1,62,760000,No
101431,45,Metropolitana,Rural,Redes sociales,8,40,760000,Sí
101320,,Metropolitana,Urbana,Redes sociales,4,45,510000,Sí
102088,61,Coquimbo,Urbana,Televisión,6,45,510000,Sí
100481,57,Metropolitana,Rural,Redes sociales,2,54,410000,No
104482,41,Biobío,Urbana,Redes sociales,10,36,640000,Sí
103954,31,Metropolitana,Rural,Prensa digital,6,44,900000,Sí
101054,48,Maule,Urbana,Televisión,3,34,920000,Sí
103841,46,Metropolitana,Urbana,Redes sociales,10,72,510000,No
102945,28,Metropolitana,Rural,Prensa digital,5,75,280000,No
100537,25,Metropolitana,Urbana,Televisión,9,60,450000,Sí
103704,59,Valparaíso,Rural,Prensa digital,1,68,530000,Sí
102565,74,Metropolitana,Urbana,Prensa digital,3,52,390000,Sí
104632,48,Metropolitana,Urbana,Radio,9,59,660000,Sí
101096,47,Maule,Urbana,Televisión,10,57,680000,Sí
102222,38,Coquimbo,Urbana,Televisión,8,55,1260000,Sí
100809,43,Metropolitana,Urbana,Redes sociales,1,64,410000,No
103138,35,Metropolitana,Urbana,Redes sociales,8,21,340000,Sí
100487,60,Valparaíso,Urbana,Radio,1,42,1870000,No
101261,32,Coquimbo,Urbana,Televisión,7,37,670000,No
100626,61,Biobío,Urbana,Redes sociales,7,46,990000,Sí
101283,55,Metropolitana,Urbana,Redes sociales,8,21,490000,Sí
103296,45,Biobío,Urbana,Radio,2,18,640000,No
102523,41,Coquimbo,Urbana,Redes sociales,2,39,890000,Sí
104546,48,Valparaíso,Urbana,Redes sociales,4,35,710000,No
103660,32,Maule,Urbana,Televisión,5,48,730000,Sí
104893,56, Metropolitana ,Rural,Televisión,4,50,1190000,Sí
104641,38,Metropolitana,Urbana,Prensa digital,3,29,710000,Sí
102524,45,Metropolitana,Urbana,Redes sociales,8,40,1090000,Sí
101121,65,Metropolitana,Urbana,Prensa digital,4,53,1170000,No
103809,44,Maule,Urbana,Televisión,2,45,830000,Sí
103784,67,Metropolitana,Urbana,Radio,7,51,420000,Sí
101202,40,Biobío,Urbana,Redes sociales,4,16,1210000,Sí
100088,56,Metropolitana,Urbana,Televisión,5,38,660000,Sí
103294,,O'Higgins,Urbana,Redes sociales,8,52,1000000,Sí
103048,55,Metropolitana,Rural,Redes sociales,6,46,1760000,No
104829,69,Metropolitana,Urbana,Redes sociales,10,31,590000,Sí
100800,64,Coquimbo,Urbana,Prensa digital,2,99,680000,Sí
101304,28,Valparaíso,Urbana,Redes sociales,6,56,1240000,Sí
101105,49,Biobío,Urbana,Prensa digital,1,51,410000,No
102516,51,Biobío,Urbana,Prensa digital,10,46,900000,No
103182,26,Coquimbo,Urbana,Redes sociales,7,54,580000,No
102651,39,Metropolitana,Urbana,Redes sociales,6,57,340000,Sí
101975,29,Coquimbo,Urbana,Televisión,9,41,660000,Sí
100218,45,Maule,Urbana,Redes sociales,7,54,490000,Sí
101669,71,Maule,Urbana,Redes sociales,9,71,760000,Sí
104392,38,Metropolitana,Urbana,Prensa digital,10,29,810000,Sí
103822,34,O'Higgins,Urbana,Prensa digital,10,54,330000,No
100630,77,O'Higgins,Urbana,Radio,4,32,1280000,Sí
101050,41,biobío,Urbana,Redes sociales,3,25,1350000,Sí
100037,48,Coquimbo,Urbana,Prensa digital,9,52,480000,No
104765,53,Biobío,Urbana,Radio,4,39,1460000,Sí
100640,57,Metropolitana,Rural,Redes sociales,4,35,650000,Sí
104825,32,Metropolitana,Urbana,Televisión,1,10,560000,Sí
102324,48,Coquimbo,Urbana,Prensa digital,4,32,950000,Sí
104281,41,Biobío,Urbana,Redes sociales,3,33,480000,Sí
103011,58,Metropolitana,Urbana,Redes sociales,10,36,1540000,Sí
102477,39,Metropolitana,Urbana,Prensa digital,6,49,390000,Sí
100816,35,Valparaíso,Urbana,Redes sociales,1,30,580000,Sí
101253,37,Metropolitana,Urbana,Prensa digital,7,67,450000,Sí
104363,20,O'Higgins,Urbana,Redes sociales,2,34,280000,No
103548,28,Metropolitana,Urbana,Televisión,1,4,1650000,No
101655,,Metropolitana,Rural,Redes sociales,2,44,640000,No
104406,44,Biobío,Urbana,Prensa digital,3,29,1170000,Sí
103897,,Maule,Rural,Radio,10,66,350000,Sí
104002,,Coquimbo,Rural,Televisión,1,61,770000,Sí
104142,65,Valparaíso,Urbana,Televisión,7,60,990000,Sí
102282,61,BIOBÍO,Urbana,Redes sociales,7,40,450000,No
100877,29,Metropolitana,Urbana,Televisión,9,3,1140000,Sí
101977,,Metropolitana,Urbana,Radio,5,68,1220000,Sí
104706,60,Metropolitana,Rural,Redes sociales,8,56,640000,Sí
101285,45,Coquimbo,Rural,Prensa digital,10,39,820000,Sí
102134,54,Biobío,Rural,Redes sociales,10,23,890000,No
102942,22, Metropolitana ,Urbana,Redes sociales,9,41,380000,No
100054,63,Valparaíso,Urbana,Televisión,7,77,870000,Sí
102840,61,Valparaíso,Urbana,Televisión,9,48,280000,Sí
103630,68,Biobío,Urbana,Redes sociales,2,59,3340000,Sí
103368,67,Metropolitana,Urbana,Redes sociales,4,46,720000,Sí
101918,59,Valparaíso,Urbana,Redes sociales,5,67,330000,Sí
103311,23,Metropolitana,Urbana,Redes sociales,1,47,1140000,No
104511,44,Biobío,Urbana,Televisión,7,40,590000,Sí
100483,56,Valparaíso,Urbana,Prensa digital,3,79,880000,Sí
100820,,Metropolitana,Urbana,Televisión,3,53,1270000,No
101524,,Metropolitana,Urbana,Redes sociales,5,18,1230000,No
101924,55,Biobío,Urbana,Prensa digital,6,12,1420000,No
102975,56,Biobío,Urbana,Redes sociales,4,0,2470000,No
100714,34,Metropolitana,Urbana,Prensa digital,4,40,2210000,No
100008,,Coquimbo,Rural,Redes sociales,9,31,330000,Sí
103476,42,Valparaíso,Urbana,Redes sociales,1,58,1260000,No
104802,68,Maule,Urbana,Prensa digital,6,40,1480000,Sí
101299,80,Metropolitana,Urbana,Prensa digital,9,23,540000,Sí
100805,32,Metropolitana,Urbana,Redes sociales,8,38,770000,Sí
103492,26,Metropolitana,Urbana,Redes sociales,10,76,1060000,Sí
101386,70,Metropolitana,Urbana,Radio,1,34,790000,Sí
101573,78,Biobío,Urbana,Prensa digital,5,65,1300000,Sí
104317,64,Biobío,Urbana,Redes sociales,7,54,630000,Sí
102931,75,Metropolitana,Urbana,Redes sociales,2,44,740000,Sí
103363,24,Coquimbo,Urbana,Redes sociales,1,3,770000,Sí
100834,35,Metropolitana,Urbana,Radio,8,52,510000,Sí
104760,52,Maule,Urbana,Televisión,2,25,750000,No
103869,48,Coquimbo,Urbana,Televisión,10,16,750000,Sí
104513,43,Valparaíso,Urbana,Prensa digital,4,89,800000,Sí
104896,21,Coquimbo,Urbana,Redes sociales,9,35,1260000,Sí
100871,68,O'Higgins,Urbana,Redes sociales,8,61,1040000,No
100099,48,Valparaíso,Rural,Televisión,8,32,1180000,No
102110,58,Metropolitana,Urbana,Radio,1,43,350000,Sí
101539,20,Biobío,Urbana,Televisión,5,53,960000,No
102959,61,Biobío,Urbana,Redes sociales,7,54,530000,Sí
101250,46,O'HIGGINS,Urbana,Televisión,8,50,430000,No
102070,43,O'Higgins,Urbana,Televisión,1,24,550000,Sí
101340,34,Metropolitana,Urbana,Redes sociales,3,42,600000,Sí
101327,37,Biobío,Urbana,Redes sociales,7,42,770000,Sí
100125,25,Coquimbo,Urbana,Televisión,3,44,1210000,Sí
104669,47,Coquimbo,Urbana,Redes sociales,2,34,620000,Sí
104566,61,Valparaíso,Rural,Radio,2,71,870000,Sí
104467,54,Metropolitana,Rural,Prensa digital,7,33,2030000,Sí
100898,58,Metropolitana,Urbana,Redes sociales,9,52,620000,Sí
102236,58,Valparaíso,Rural,Redes sociales,9,57,1380000,No
102181,36,Metropolitana,Urbana,Redes sociales,5,49,980000,No
102663,47,Coquimbo,Urbana,Prensa digital,2,50,390000,Sí
100796,76,Metropolitana,Urbana,Televisión,6,55,500000,Sí
102465,30,Coquimbo,Urbana,Televisión,7,68,280000,No
100795,69,Metropolitana,Urbana,Redes sociales,9,21,660000,Sí
104261,48,Metropolitana,Rural,Radio,5,40,760000,Sí
102924,43,Valparaíso,Urbana,Prensa digital,5,31,810000,Sí
101178,61,Coquimbo,Rural,Televisión,9,25,810000,Sí
104740,41,Metropolitana,Urbana,Prensa digital,7,28,990000,No
101591,41,Metropolitana,Urbana,Prensa digital,5,49,350000,No
103097,46,Biobío,Rural,Radio,8,59,450000,No
103052,51,Biobío,Urbana,Televisión,10,46,680000,Sí
103189,32,Biobío,Urbana,Televisión,2,14,810000,Sí
100045,52,Metropolitana,Rural,Prensa digital,9,58,1030000,Sí
103362,30,Metropolitana,Urbana,Televisión,5,43,1080000,Sí
101992,46,O'Higgins,Urbana,Televisión,6,65,950000,Sí
101341,35,Coquimbo,Urbana,Redes sociales,10,41,1850000,Sí
100744,29,Valparaíso,Urbana,Prensa digital,1,36,700000,No
104208,71,Maule,Urbana,Prensa digital,9,33,1390000,No
103087,46,Metropolitana,Rural,Televisión,8,83,650000,No
102883,30,Biobío,Urbana,Radio,1,31,1260000,Sí
100847,21,Maule,Urbana,Redes sociales,6,39,900000,Sí
104645,48,Metropolitana,Rural,Televisión,3,22,1420000,Sí
103490,61,Metropolitana,Urbana,Redes sociales,10,26,790000,Sí
102645,63,Metropolitana,Rural,Radio,4,53,1800000,Sí
102262,46,Coquimbo,Urbana,Redes sociales,6,49,1650000,No
102006,38,Metropolitana,Urbana,Prensa digital,8,43,990000,Sí
102743,63,Coquimbo,Urbana,Televisión,6,34,900000,No
104608,51,Biobío,Urbana,Redes sociales,8,23,470000,No
103629,58,Biobío,Urbana,Televisión,6,23,350000,Sí
104492,25,Maule,Rural,Prensa digital,7,46,570000,No
101334,62,Metropolitana,Urbana,Redes sociales,8,19,550000,Sí
104917,46,Metropolitana,Urbana,Televisión,7,93,410000,Sí
102982,76,Maule,Urbana,Prensa digital,8,38,1850000,Sí
101328,70,Coquimbo,Rural,Televisión,5,58,810000,No
104169,63,Metropolitana,Urbana,Televisión,4,47,1420000,Sí
100657,,O'Higgins,Urbana,Redes sociales,4,63,530000,Sí
103095,34,Coquimbo,Rural,Redes sociales,9,9,1080000,No
103166,34,Metropolitana,Urbana,Prensa digital,9,21,410000,Sí
103667,53,Metropolitana,Urbana,Radio,8,17,710000,Sí
102618,65,O'Higgins,Rural,Radio,7,70,380000,Sí
103481,34,Metropolitana,Urbana,Redes sociales,6,48,490000,No
104507,42,Valparaíso,Urbana,Redes sociales,8,40,280000,Sí
104721,,Metropolitana,Rural,Radio,7,32,280000,Sí
104845,58,Metropolitana,Rural,Redes sociales,7,57,280000,Sí
